元件编号	元件名称	元件类别	封装规格	焊盘数量	品牌产地	库类型
C247262	422KΩ(4223) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247264	412Ω(4120) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247266	41.2Ω(41R2) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247237	523KΩ(5233) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247239	52.3KΩ(5232) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247241	51.1KΩ(5112) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247246	487KΩ(4873) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247248	48.7KΩ(4872) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C85725	2.87Ω(2R87) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C85726	2.94Ω(2R94) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C63503	9.53KΩ(9531) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C73039	221KΩ(2213) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C73040	68.1KΩ(6812) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C63498	1.58KΩ(1581) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C28420	2.8Ω(2R80) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C30544	137KΩ(1373) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C43670	11.5KΩ(1152) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C43696	357KΩ(3573) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C24883	127Ω(1270) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C17988	5.9Ω(5R90) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C43544	1.91MΩ(1914) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C41712	16.2Ω(16R2) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C18000	24.9KΩ(2492) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C17982	866Ω(8660) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C25831	28KΩ(2802) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C17915	14KΩ(1402) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C73355	16MHz 20ppm 20pF -40-+85度 [SMT4期 1103]	晶振_贴片无源晶振	SMD-5032	2	YXC	扩展库
C61425	PIC18F13K22-I/SS [SMT4期 1019]	MCU	SSOP-20	20	MICROCHIP(美国微芯)	扩展库
C17966	43.2KΩ(4322) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C95520	300KΩ(3003) ±0.1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C68406	1.13KΩ(1131) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C134157	549KΩ(5493) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C76395	2.67Ω(2R67) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C74154	19.1KΩ(1912) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C75577	4.53KΩ(4531) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C74155	475KΩ(4753) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C63896	15.8KΩ(1582) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C66686	23.2Ω(23R2) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C63497	56.2KΩ(5622) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C63897	237KΩ(2373) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C40574	3.48KΩ(3481) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C42983	1.65KΩ(1651) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C54228	18.2KΩ(1822) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C54229	30.1KΩ(3012) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C54230	665Ω(6650) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C54231	2.37KΩ(2371) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C83725	35.7Ω(35R7) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C38521	0.91Ω(R910) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C43004	909Ω(9090) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C45027	63.4Ω(63R4) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C45030	124Ω(1240) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C30273	226KΩ(2263) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C45833	619KΩ(6193) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C55074	3.57KΩ(3571) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C55346	31.6KΩ(3162) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C55354	8.87KΩ(8871) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C55569	1.24KΩ(1241) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C57568	4.22Ω(4R22) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247198	71.5Ω(71R5) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247205	68.1Ω(68R1) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247207	66.5KΩ(6652) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247212	619Ω(6190) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247166	97.6KΩ(9762) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247167	95.3Ω(95R3) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247168	931KΩ(9313) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247169	93.1Ω(93R1) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247170	93.1KΩ(9312) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247182	825KΩ(8253) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247187	787Ω(7870) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247189	78.7KΩ(7872) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247196	715Ω(7150) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247164	976KΩ(9763) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247171	909KΩ(9093) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C247173	9.31KΩ(9311) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C55766	9.76KΩ(9761) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C58968	332KΩ(3323) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C60238	357Ω(3570) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C57251	22Ω ±1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C108974	10KΩ ±1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C54892	0.16Ω(R160) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C50721	806KΩ(8063) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C46821	2.49MΩ(2494) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C95527	100KΩ(1003) ±0.1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C17953	21KΩ(2102) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C18178	280Ω(2800) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C21635	287KΩ(2873) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C81755	13Ω ±1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C47426	4.42KΩ(4421) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C49509	4.7KΩ ±0.1% 50PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C49822	71.5KΩ(7152) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C44912	11.3KΩ(1132) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C42987	33.2KΩ(3322) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C43005	6.49KΩ(6491) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C93144	13.3KΩ(1332) ±1% [SMT4期 823]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C17910	121KΩ(1213) ±1% [SMT4期 821]	电阻_贴片电阻	1206	2	UniOhm台湾厚声（授权代理）	扩展库
C62742	97.6KΩ(9762) ±1% [SMT4期 823]	电阻_贴片电阻	0402	2	UniOhm台湾厚声（授权代理）	扩展库
C67239	78.7KΩ(7872) ±1% [SMT4期 823]	电阻_贴片电阻	0402	2	UniOhm台湾厚声（授权代理）	扩展库
C67233	23.7Ω(23R7) ±1% [SMT4期 823]	电阻_贴片电阻	0402	2	UniOhm台湾厚声（授权代理）	扩展库
C247045	8.06MΩ(8064) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C67232	162Ω(1620) ±1% [SMT4期 823]	电阻_贴片电阻	0402	2	UniOhm台湾厚声（授权代理）	扩展库
C247056	1.33Ω(1R33) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C247138	0.18Ω(0R18) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C246847	931KΩ(9313) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C247049	4.99MΩ(4994) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C247048	5.49Ω(5R49) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C247055	1.47Ω(1R47) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C246848	48.7Ω(48R7) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C246852	30.2KΩ(3022) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C60587	200KΩ(2003) ±0.1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C60589	51KΩ  ±0.1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C59295	1.78MΩ(1784) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C58085	49.9Ω ±0.5% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C58837	35.7Ω(35R7) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C54020	4.99KΩ ±0.1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C192811	510Ω(5100) ±1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C51225	316Ω ±0.5% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C51264	121KΩ  ±0.5%  25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C51219	953Ω ±0.5% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C56053	100KΩ(1003) ±0.1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C51262	562KΩ ±0.5%  25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C51263	845KΩ  ±0.5%  25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C45321	576Ω(5760) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C39049	1.5KΩ ±0.1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C167144	10KΩ(1002) ±0.5%	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C93619	887Ω(8870) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C93622	953Ω(9530) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C37078	14Ω(14R0) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C94830	1.58MΩ(1584) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C98729	12KΩ(1202) ±0.5% 50ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C95612	165KΩ ±0.1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C95611	40.2KΩ ±0.1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C88865	7.5kΩ ±0.5% 50ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C95223	249KΩ ±1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C90432	470KΩ ±0.1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C90434	680Ω ±0.1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C190213	1.8KΩ(1801) ±1% 25PPM [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C27860	0.62Ω(R620) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23347	23.2Ω(23R2) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C146567	75Ω ±0.1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C146211	5.1KΩ ±1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C27865	0.82Ω(R820) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C25189	1.65Ω(1R65) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23268	95.3Ω(95R3) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22886	16.9Ω(16R9) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23152	392KΩ(3923) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23168	42.2Ω(42R2) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C27867	0.91Ω(R910) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23237	715KΩ(7153) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23038	39.2Ω(39R2) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23051	412Ω(4120) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23035	38.3Ω(38R3) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23119	84.5Ω(84R5) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23120	845Ω(8450) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23342	221Ω(2210) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23002	324Ω(3240) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22969	28.7Ω(28R7) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22904	2.26KΩ(2261) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22820	17.4Ω(17R4) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22871	133Ω(1330) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22884	158Ω(1580) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22800	14.3Ω(14R3) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22801	14.7Ω(14R7) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22784	118Ω(1180) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23343	226Ω(2260) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23243	76.8Ω(76R8) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23133	931Ω(9310) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23142	34.8Ω(34R8) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C142353	49.9KΩ(4992) ±1% 25ppm [SMT4期 1020]	电阻_贴片高精密、低温漂电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23229	681KΩ(6813) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23224	64.9Ω(64R9) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23177	464KΩ(4643) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23199	523Ω(5230) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23124	88.7Ω(88R7) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23106	732Ω(7320) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22990	294Ω(2940) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22983	309Ω(3090) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23092	61.9Ω(61R9) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22924	267Ω(2670) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22931	19.6Ω(19R6) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22933	19.1Ω(19R1) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C22824	178Ω(1780) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
C23013	23.7Ω(23R7) ±1% [SMT4期 823]	电阻_贴片电阻	0603	2	UniOhm台湾厚声（授权代理）	扩展库
